Province,U_R,COICOP,Products,Weights,Date,Index,Source
0,0,07,Transport,772.5927231856721,2012-10-01,98.47786951019654,All Rwanda
0,0,08,Communication,238.1321768462081,2012-10-01,102.39160879856556,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2012-10-01,99.49845542615208,All Rwanda
0,0,10,Education,200.9885867838568,2012-10-01,77.02950362587481,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2012-10-01,91.99674619674413,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2012-10-01,94.52054940983001,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2012-11-01,97.34560148030842,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2012-11-01,98.34646470796217,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2012-11-01,107.07285978730788,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2012-11-01,99.01955139750238,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-11-01,82.01734361291257,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2012-11-01,99.17467723203615,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2012-11-01,96.81861770066769,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2012-11-01,97.15319040048607,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2012-11-01,98.98745578941434,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-11-01,97.21291294287735,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-11-01,99.77216343555483,All Rwanda
0,0,06,Health,121.09522911844475,2012-11-01,88.98793266259322,All Rwanda
0,0,07,Transport,772.5927231856721,2012-11-01,99.219776966581,All Rwanda
0,0,08,Communication,238.1321768462081,2012-11-01,102.38450070029413,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2012-11-01,99.66777746025663,All Rwanda
0,0,10,Education,200.9885867838568,2012-11-01,77.02950362587481,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2012-11-01,91.75983917983926,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2012-11-01,94.85380634586511,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2012-12-01,95.6931812060878,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2012-12-01,95.42476275038953,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2012-12-01,108.28752465945391,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2012-12-01,101.39027560509135,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2012-12-01,81.14702402896661,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2012-12-01,92.7438255759085,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2012-12-01,96.66213862950163,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2012-12-01,96.39417593367168,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2012-12-01,99.67051835711557,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2012-12-01,97.04967551350416,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-12-01,100.78639522060948,All Rwanda
0,0,06,Health,121.09522911844475,2012-12-01,88.83243055981194,All Rwanda
0,0,07,Transport,772.5927231856721,2012-12-01,99.44595409481755,All Rwanda
0,0,08,Communication,238.1321768462081,2012-12-01,102.12243436741548,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2012-12-01,99.59124053445836,All Rwanda
0,0,10,Education,200.9885867838568,2012-12-01,77.02950362587481,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2012-12-01,91.79466234685849,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2012-12-01,95.71469921513535,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-01-01,95.30599837624325,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-01-01,94.13628983282186,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-01-01,108.27895326387684,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-01-01,99.84221401510253,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-01-01,81.80017508926255,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-01-01,90.45443762569379,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-01-01,97.87406932837844,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-01-01,94.87705412647954,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-01-01,99.82412967228646,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-01-01,96.71555418048872,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-01-01,100.8292171204931,All Rwanda
0,0,06,Health,121.09522911844475,2013-01-01,88.59582305643708,All Rwanda
0,0,07,Transport,772.5927231856721,2013-01-01,98.65183824430116,All Rwanda
0,0,08,Communication,238.1321768462081,2013-01-01,102.66096482459055,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-01-01,99.94069995922224,All Rwanda
0,0,10,Education,200.9885867838568,2013-01-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-01-01,91.85492205384044,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-01-01,96.48040452309874,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-02-01,95.36319414918809,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-02-01,94.05484962065188,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-02-01,105.46388283586523,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-02-01,99.54324357191261,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-02-01,84.86982660702365,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-02-01,91.8888060016197,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-02-01,98.21335213799931,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-02-01,95.51311050500627,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-02-01,99.33309327868268,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-02-01,96.87933279655508,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-02-01,101.33871318972338,All Rwanda
0,0,06,Health,121.09522911844475,2013-02-01,88.58952821136884,All Rwanda
0,0,07,Transport,772.5927231856721,2013-02-01,98.82421170064504,All Rwanda
0,0,08,Communication,238.1321768462081,2013-02-01,102.86034883031463,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-02-01,100.87933846684047,All Rwanda
0,0,10,Education,200.9885867838568,2013-02-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-02-01,92.08533564905098,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-02-01,96.78508520241472,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-03-01,96.5689074651959,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-03-01,95.98611290142168,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-03-01,103.3687827573406,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-03-01,99.58138116910618,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-03-01,88.79260266580792,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-03-01,95.87961247926182,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-03-01,97.68468915068159,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-03-01,94.26797641684307,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-03-01,98.96377076497559,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-03-01,97.45453683925317,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-03-01,101.46741158421534,All Rwanda
0,0,06,Health,121.09522911844475,2013-03-01,88.95667214177404,All Rwanda
0,0,07,Transport,772.5927231856721,2013-03-01,99.81234002952866,All Rwanda
0,0,08,Communication,238.1321768462081,2013-03-01,102.41282844926447,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-03-01,100.23621763033067,All Rwanda
0,0,10,Education,200.9885867838568,2013-03-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-03-01,92.22057929190343,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-03-01,96.6747260054237,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-04-01,98.17938913958041,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-04-01,98.69704113678587,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-04-01,104.06258968476075,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-04-01,99.71883803819418,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-04-01,93.0419433728452,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-04-01,99.93240688286593,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-04-01,99.01797955849938,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-04-01,94.75069120909801,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-04-01,98.69479614348859,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-04-01,97.73775116056655,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-04-01,100.54602594513739,All Rwanda
0,0,06,Health,121.09522911844475,2013-04-01,89.72152080545617,All Rwanda
0,0,07,Transport,772.5927231856721,2013-04-01,99.68245348506719,All Rwanda
0,0,08,Communication,238.1321768462081,2013-04-01,102.58912996024286,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-04-01,99.88238547847868,All Rwanda
0,0,10,Education,200.9885867838568,2013-04-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-04-01,92.29439112035968,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-04-01,97.53881361617631,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-05-01,98.45003942324732,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-05-01,99.04120005956233,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-05-01,101.7152817280907,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-05-01,100.32298908620366,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-05-01,90.73680584998995,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-05-01,101.56061312049354,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-05-01,98.15221414848321,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-05-01,94.42170523974507,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-05-01,98.5031584568644,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-05-01,98.29720932993354,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-05-01,100.14149905733507,All Rwanda
0,0,06,Health,121.09522911844475,2013-05-01,89.67166414971379,All Rwanda
0,0,07,Transport,772.5927231856721,2013-05-01,99.65757282283964,All Rwanda
0,0,08,Communication,238.1321768462081,2013-05-01,102.39071025331297,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-05-01,100.1234605188487,All Rwanda
0,0,10,Education,200.9885867838568,2013-05-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-05-01,92.32222504231082,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-05-01,98.3857345716603,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-06-01,98.02606492829449,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-06-01,98.49149801154172,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-06-01,100.58541757022547,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-06-01,101.26499083523584,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-06-01,92.14045571520595,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-06-01,101.31746290356817,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-06-01,98.18373600207782,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-06-01,94.73373882438096,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-06-01,98.16853420099227,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-06-01,97.21704440294121,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-06-01,100.35154982161265,All Rwanda
0,0,06,Health,121.09522911844475,2013-06-01,89.83104260651592,All Rwanda
0,0,07,Transport,772.5927231856721,2013-06-01,99.23770663431372,All Rwanda
0,0,08,Communication,238.1321768462081,2013-06-01,101.99088493394358,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-06-01,99.20106687116362,All Rwanda
0,0,10,Education,200.9885867838568,2013-06-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-06-01,94.99436141945961,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-06-01,98.28047453365282,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-07-01,98.69952742892092,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-07-01,99.60746698965832,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-07-01,97.97502091646479,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-07-01,100.79798628662775,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-07-01,95.41786070190369,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-07-01,104.71648002496758,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-07-01,98.55722113087334,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-07-01,95.69591068399033,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-07-01,98.31390011609719,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-07-01,96.60749078723565,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-07-01,101.5426318789161,All Rwanda
0,0,06,Health,121.09522911844475,2013-07-01,89.552018824132,All Rwanda
0,0,07,Transport,772.5927231856721,2013-07-01,98.9793436198168,All Rwanda
0,0,08,Communication,238.1321768462081,2013-07-01,101.94978797435746,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-07-01,99.8345084575039,All Rwanda
0,0,10,Education,200.9885867838568,2013-07-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-07-01,96.29634622475722,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-07-01,98.78873646556694,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-08-01,99.49610804418398,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-08-01,101.08861614227106,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-08-01,96.31515053202352,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-08-01,99.27134785713578,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-08-01,99.14648131818552,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-08-01,107.78805626253475,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-08-01,98.71761689602651,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-08-01,92.46265526591507,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-08-01,98.27783683373542,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-08-01,96.88415417002153,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-08-01,100.88001274607943,All Rwanda
0,0,06,Health,121.09522911844475,2013-08-01,89.68362087761234,All Rwanda
0,0,07,Transport,772.5927231856721,2013-08-01,99.24625823468718,All Rwanda
0,0,08,Communication,238.1321768462081,2013-08-01,101.9733246798944,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-08-01,100.12403899689085,All Rwanda
0,0,10,Education,200.9885867838568,2013-08-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-08-01,96.05304468841479,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-08-01,99.27552856946106,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-09-01,103.51943381560811,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-09-01,108.01083932127716,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-09-01,97.8731683528608,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-09-01,99.52154695443086,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-09-01,104.36522732968369,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-09-01,119.2562980778166,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-09-01,99.90200594918203,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-09-01,93.56512129839774,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-09-01,97.74934115502806,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-09-01,96.96961545276459,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-09-01,99.75343067900877,All Rwanda
0,0,06,Health,121.09522911844475,2013-09-01,90.01063448295483,All Rwanda
0,0,07,Transport,772.5927231856721,2013-09-01,99.18239246401917,All Rwanda
0,0,08,Communication,238.1321768462081,2013-09-01,101.97362303001971,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-09-01,100.34018674369761,All Rwanda
0,0,10,Education,200.9885867838568,2013-09-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-09-01,96.9107364610067,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-09-01,98.94582347320222,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-10-01,104.99229166386566,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-10-01,110.32182787564523,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-10-01,99.30128674854384,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-10-01,99.29125947502011,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-10-01,105.82815013361896,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-10-01,122.11175214106031,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-10-01,100.93078527688391,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-10-01,93.71570767501952,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-10-01,98.08320541760348,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-10-01,97.48910518597681,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-10-01,99.90750192340917,All Rwanda
0,0,06,Health,121.09522911844475,2013-10-01,89.92888236348263,All Rwanda
0,0,07,Transport,772.5927231856721,2013-10-01,99.60205426184451,All Rwanda
0,0,08,Communication,238.1321768462081,2013-10-01,101.97366839540933,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-10-01,100.29448030657896,All Rwanda
0,0,10,Education,200.9885867838568,2013-10-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-10-01,97.34777459080095,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-10-01,98.99015122740136,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-11-01,104.68970573420094,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-11-01,109.11197368823774,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-11-01,103.90747947153304,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-11-01,99.87405013272524,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-11-01,112.45175350338383,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-11-01,116.92016540521979,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-11-01,100.30733771314158,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-11-01,95.79207882213888,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-11-01,98.63807426740665,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-11-01,99.58225055910418,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-11-01,99.3709361036944,All Rwanda
0,0,06,Health,121.09522911844475,2013-11-01,89.94998775345672,All Rwanda
0,0,07,Transport,772.5927231856721,2013-11-01,99.86993134140147,All Rwanda
0,0,08,Communication,238.1321768462081,2013-11-01,101.99360747638156,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-11-01,99.59228726470863,All Rwanda
0,0,10,Education,200.9885867838568,2013-11-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-11-01,98.08038313294794,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-11-01,98.9554736622274,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2013-12-01,100.55484590814751,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2013-12-01,101.98621760087559,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2013-12-01,104.60009258643497,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2013-12-01,100.25518283096508,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2013-12-01,106.13706709604773,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2013-12-01,103.3227243757105,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2013-12-01,101.69924091012295,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2013-12-01,95.87513982670583,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2013-12-01,99.06440765336404,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2013-12-01,99.08102979627894,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-12-01,99.495335702007,All Rwanda
0,0,06,Health,121.09522911844475,2013-12-01,90.05713882653585,All Rwanda
0,0,07,Transport,772.5927231856721,2013-12-01,100.12626416655966,All Rwanda
0,0,08,Communication,238.1321768462081,2013-12-01,101.99633229264323,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2013-12-01,99.69092833932176,All Rwanda
0,0,10,Education,200.9885867838568,2013-12-01,94.88341704860518,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2013-12-01,98.4437266332669,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2013-12-01,99.14490701256088,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2014-01-01,98.78403866685463,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2014-01-01,98.11598836037669,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2014-01-01,102.92141624226657,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2014-01-01,100.5778788107197,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2014-01-01,97.52787426639405,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2014-01-01,95.55066687688435,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2014-01-01,100.25043203285887,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2014-01-01,98.15664367272653,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2014-01-01,99.52047143144104,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-01-01,99.67981672104398,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-01-01,99.84293832419232,All Rwanda
0,0,06,Health,121.09522911844475,2014-01-01,100.37605607149328,All Rwanda
0,0,07,Transport,772.5927231856721,2014-01-01,100.20967875598411,All Rwanda
0,0,08,Communication,238.1321768462081,2014-01-01,101.99971230171096,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2014-01-01,100.53185319278614,All Rwanda
0,0,10,Education,200.9885867838568,2014-01-01,100.0,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2014-01-01,98.91314568764608,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2014-01-01,99.65262787076814,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2014-02-01,100.0,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2014-02-01,100.00000000000001,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2014-02-01,100.0,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2014-02-01,100.0,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2014-02-01,100.0,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2014-02-01,100.0,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2014-02-01,100.0,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2014-02-01,100.0,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2014-02-01,100.0,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2014-02-01,100.0,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-02-01,100.0,All Rwanda
0,0,06,Health,121.09522911844475,2014-02-01,100.0,All Rwanda
0,0,07,Transport,772.5927231856721,2014-02-01,100.0,All Rwanda
0,0,08,Communication,238.1321768462081,2014-02-01,100.0,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2014-02-01,100.0,All Rwanda
0,0,10,Education,200.9885867838568,2014-02-01,100.0,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2014-02-01,100.0,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2014-02-01,100.0,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2014-03-01,102.74463960794155,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2014-03-01,104.9493649301679,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2014-03-01,100.79885415697476,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2014-03-01,100.16628772205993,All Rwanda
